[2026-06-23T23:31:18.822Z] GET https://static.linear.app/web/_next/static/chunks/useModalLink-B4D5WeJ8.js → pending (?ms, ?B)
[2026-06-23T23:31:18.822Z] GET https://static.linear.app/web/_next/static/chunks/YouTubeLiteEmbed-d16f8iUt.js → pending (?ms, ?B)
[2026-06-23T23:31:18.822Z] GET https://static.linear.app/web/_next/static/chunks/react-D3C5HFBL.js → pending (?ms, ?B)
[2026-06-23T23:31:18.822Z] GET https://static.linear.app/web/_next/static/chunks/Hero-B_Vmwqdc.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/Avatar-WTuGYDqg.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/getPseudoElementBounds-C_S0pkJg.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/animate-0STDKZZ5.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/Grain-CjuhP7_1.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/use-transform-BNyb3abW.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/use-motion-value-DfrL6Wig.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/MultiLabelIcon-RKtMgr0k.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/CollapseArrowIcon-CkxmoGy7.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/AddEmojiIcon-CKpRX7ZM.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/AgentIcon-CSzN7RTE.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/ArrowUpIcon-rfQgINqp.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/AttachmentIcon-C0pDIavQ.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/Priority3Icon-Bm6ddx8m.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/ChevronDownIcon-BA1wYF6N.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/EmptyTemplateIcon-DLliBWAV.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/GitBranchIcon-B7T4Z9r8.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/GitRequestIcon-D5aTCcE2.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/InfoIcon-BL9_fPh5.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/ProjectMilestoneProgressIcon-BliYTpAB.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/MenuIcon-1y_noosL.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/Priority0Icon-CnuqhgaY.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/StatusIconDynamic-D5gG2g_l.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/SubscribeIcon-C-OgvfUd.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/TriageIcon-Chgrb7UJ.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/FigmaIcon-DOIS0psa.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/Agents-BZSJ2C7I.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/CloudflareImage-CMuIsyG1.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/Avatars-Cz3oVuX-.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/Bleed-DF4zFL-6.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/Hidden-DtkFJBP1.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/LocalApplicationStore-Cmf987it.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/motion-CXpiJAgU.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/Logos-BWwyCMqm.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/Marquee-BEnYy6DZ.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/VercelLogo-Cq5XJGpw.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/Benefits-Bg3Ju3lI.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/use-spring-CD-OoSIN.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/Carousel-D9wXSG3p.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/use-reduced-motion-CRyw8Vo4.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/use-motion-value-event-GG-n4vHY.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/GridLoader-Bsq2ZcFT.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/SlackIssue-BJm8MH_E.js → pending (?ms, ?B)
[2026-06-23T23:31:18.823Z] GET https://static.linear.app/web/_next/static/chunks/format-Dwp27LdQ.js → pending (?ms, ?B)
[2026-06-23T23:31:18.824Z] GET https://static.linear.app/web/_next/static/chunks/startOfWeek-DK-IzwXX.js → pending (?ms, ?B)
[2026-06-23T23:31:18.824Z] GET https://static.linear.app/web/_next/static/chunks/LayoutGroup-CeHl1XSd.js → pending (?ms, ?B)
[2026-06-23T23:31:18.824Z] GET https://static.linear.app/web/_next/static/chunks/use-in-view-DFCEOUOj.js → pending (?ms, ?B)
[2026-06-23T23:31:18.824Z] GET https://static.linear.app/web/_next/static/chunks/StatusInProgressIcon-BonnhwN8.js → pending (?ms, ?B)
[2026-06-23T23:31:18.824Z] GET https://static.linear.app/web/_next/static/chunks/Pillar-BEebt_3c.js → pending (?ms, ?B)
[2026-06-23T23:31:18.824Z] GET https://static.linear.app/web/_next/static/chunks/PageSection-DH2Db23X.js → pending (?ms, ?B)
[2026-06-23T23:31:18.824Z] GET https://static.linear.app/web/_next/static/chunks/page.module-BmUq6kgb.js → pending (?ms, ?B)
[2026-06-23T23:31:18.824Z] GET https://static.linear.app/web/_next/static/chunks/useScrollMask-CL2zlpf3.js → pending (?ms, ?B)
[2026-06-23T23:31:18.824Z] GET https://static.linear.app/web/_next/static/chunks/Plan-BZtucOSW.js → pending (?ms, ?B)
[2026-06-23T23:31:18.824Z] GET https://static.linear.app/web/_next/static/chunks/Build-BNfARLIO.js → pending (?ms, ?B)
[2026-06-23T23:31:18.824Z] GET https://static.linear.app/web/_next/static/chunks/CheckMarkIcon-BtPfQejW.js → pending (?ms, ?B)
[2026-06-23T23:31:18.824Z] GET https://static.linear.app/web/_next/static/chunks/Blink-CpZQzn9U.js → pending (?ms, ?B)
[2026-06-23T23:31:18.824Z] GET https://static.linear.app/web/_next/static/chunks/ReviewsFrame-DjuphCwd.js → pending (?ms, ?B)
[2026-06-23T23:31:18.824Z] GET https://static.linear.app/web/_next/static/chunks/Select-BDsti4_5.js → pending (?ms, ?B)
[2026-06-23T23:31:18.824Z] GET https://static.linear.app/web/_next/static/chunks/CheckIcon-D13LlkkQ.js → pending (?ms, ?B)
[2026-06-23T23:31:18.824Z] GET https://static.linear.app/web/_next/static/chunks/ExpandChevronIcon-CvO43Qoi.js → pending (?ms, ?B)
[2026-06-23T23:31:18.824Z] GET https://static.linear.app/web/_next/static/chunks/DiffsIllustration.module-DxfE537L.js → pending (?ms, ?B)
[2026-06-23T23:31:18.824Z] GET https://static.linear.app/web/_next/static/chunks/EditableCodeDiffClient-Cw5_vp6Y.js → pending (?ms, ?B)
[2026-06-23T23:31:18.824Z] GET https://static.linear.app/web/_next/static/chunks/code-diff-BfL_Tg9u.js → pending (?ms, ?B)
[2026-06-23T23:31:18.824Z] GET https://static.linear.app/web/_next/static/chunks/tsx-5gVAK7BS.js → pending (?ms, ?B)
[2026-06-23T23:31:18.824Z] GET https://static.linear.app/web/_next/static/chunks/Monitor-CnFlyJmC.js → pending (?ms, ?B)
[2026-06-23T23:31:18.824Z] GET https://static.linear.app/web/_next/static/chunks/CustomerQuotes-q2Q4Hmc2.js → pending (?ms, ?B)
[2026-06-23T23:31:18.824Z] GET https://static.linear.app/web/_next/static/chunks/common-DKLQVVye.js → pending (?ms, ?B)
[2026-06-23T23:31:18.824Z] GET https://static.linear.app/web/_next/static/chunks/DraftModeTools-B7BMXarx.js → pending (?ms, ?B)
[2026-06-23T23:31:18.824Z] GET https://static.linear.app/fonts/InterVariable.woff2?v=4.1 → pending (?ms, ?B)
[2026-06-23T23:31:19.240Z] GET https://static.linear.app/assets/homepage/pulse-audio.mp3 → 206 (59ms, ?B)
[2026-06-23T23:31:19.290Z] GET https://static.linear.app/fonts/Berkeley-Mono-Variable.woff2?v=3.2 → 200 (84ms, 160932B)
[2026-06-23T23:31:19.370Z] GET https://linear.app/cdn-cgi/imagedelivery/fO02fVwohEs9s9UHFwon6A/c7b144b7-4ef0-4991-9bcb-617c6a37d200/f=auto,dpr=2,fit=scale-down,metadata=none → 200 (133ms, 166928B)
[2026-06-23T23:31:19.371Z] GET https://linear.app/cdn-cgi/imagedelivery/fO02fVwohEs9s9UHFwon6A/6600ca96-e49b-4fd9-c03a-7979faddad00/f=auto,dpr=2,fit=scale-down,metadata=none → 200 (132ms, 724173B)
[2026-06-23T23:31:19.372Z] GET https://linear.app/cdn-cgi/imagedelivery/fO02fVwohEs9s9UHFwon6A/c7fa8f5f-d439-4329-6a65-de549b51e300/f=auto,dpr=2,fit=scale-down,metadata=none → 200 (80ms, 1031287B)
[2026-06-23T23:31:19.372Z] GET https://linear.app/cdn-cgi/imagedelivery/fO02fVwohEs9s9UHFwon6A/f28b59f4-538c-4517-cfd7-510913015200/f=auto,dpr=2,fit=scale-down,metadata=none → 200 (131ms, 2189B)
[2026-06-23T23:31:19.372Z] GET https://linear.app/cdn-cgi/imagedelivery/fO02fVwohEs9s9UHFwon6A/c2f6447a-d507-43c1-f3ab-3f2c6fbceb00/f=auto,dpr=2,fit=scale-down,metadata=none → 200 (131ms, 1791B)
[2026-06-23T23:31:19.372Z] GET https://linear.app/cdn-cgi/imagedelivery/fO02fVwohEs9s9UHFwon6A/086b510a-f5da-414b-bc9d-228afb968600/f=auto,dpr=2,fit=scale-down,metadata=none → 200 (131ms, 1747B)
[2026-06-23T23:31:19.372Z] GET https://linear.app/cdn-cgi/imagedelivery/fO02fVwohEs9s9UHFwon6A/302b16a5-f9ca-42f2-dbae-3c76f19b2d00/f=auto,dpr=2,fit=scale-down,metadata=none → 200 (130ms, 1924B)
[2026-06-23T23:31:19.372Z] GET https://linear.app/cdn-cgi/imagedelivery/fO02fVwohEs9s9UHFwon6A/1eb8f8b2-3593-473f-ba8a-acac99aa0300/f=auto,dpr=2,fit=scale-down,metadata=none → 200 (131ms, 1712B)
[2026-06-23T23:31:19.372Z] GET https://linear.app/cdn-cgi/imagedelivery/fO02fVwohEs9s9UHFwon6A/6550520e-9e50-441d-b9e8-579be321f900/f=auto,dpr=2,fit=scale-down,metadata=none → 200 (131ms, 1728B)
[2026-06-23T23:31:19.373Z] GET https://linear.app/cdn-cgi/imagedelivery/fO02fVwohEs9s9UHFwon6A/4d3381aa-fb2f-4d3d-1a06-957fc616d400/f=auto,dpr=2,fit=scale-down,metadata=none → 200 (130ms, 1668B)
[2026-06-23T23:31:19.373Z] GET https://linear.app/cdn-cgi/imagedelivery/fO02fVwohEs9s9UHFwon6A/7ea107e7-c1a0-4c99-756d-5837fd91f200/f=auto,dpr=2,fit=scale-down,metadata=none → 200 (130ms, 1679B)
[2026-06-23T23:31:19.373Z] GET https://linear.app/cdn-cgi/imagedelivery/fO02fVwohEs9s9UHFwon6A/c8aeedda-7726-4a4f-226a-f573f85d8d00/f=auto,dpr=2,fit=scale-down,metadata=none → 200 (130ms, 16534B)
[2026-06-23T23:31:19.373Z] GET https://linear.app/cdn-cgi/imagedelivery/fO02fVwohEs9s9UHFwon6A/580cd9c0-2770-4fe4-1ad2-95c76fc6f000/f=auto,dpr=2,fit=scale-down,metadata=none → 200 (130ms, 4138B)
[2026-06-23T23:31:19.373Z] GET https://linear.app/cdn-cgi/imagedelivery/fO02fVwohEs9s9UHFwon6A/22210a73-581d-42db-d42a-bf2907860300/f=auto,dpr=2,fit=scale-down,metadata=none → 200 (130ms, 5296B)
[2026-06-23T23:31:19.523Z] GET https://static.linear.app/web/_next/static/chunks/404-BkoT5e-0.js → 200 (292ms, 689B)
[2026-06-23T23:31:19.574Z] GET https://e.linear.app/array/phc_PaCjzqaetuAlYgXjb0uftDOw8QzOmXfWIbD7nkaYrjr/config.js → 200 (255ms, 779B)
[2026-06-23T23:31:19.574Z] POST https://e.linear.app/flags/?v=2&config=true&ip=0&_=1782257479569&ver=1.257.1&compression=base64 → 200 (304ms, 279B)
[2026-06-23T23:31:19.583Z] POST https://api.linear.app/report-violation → pending (?ms, ?B)
[2026-06-23T23:31:19.896Z] GET https://constellation.linear.app/api/statuspage → 200 (169ms, 143B)
[2026-06-23T23:31:20.018Z] GET https://linear.app/api/draft-mode/status → 200 (115ms, 19B)
[2026-06-23T23:31:20.086Z] GET https://linear.app/homepage?_rsc → pending (?ms, ?B)
[2026-06-23T23:31:20.086Z] GET https://linear.app/customers?_rsc → pending (?ms, ?B)
[2026-06-23T23:31:20.086Z] GET https://linear.app/pricing?_rsc → pending (?ms, ?B)
[2026-06-23T23:31:20.086Z] GET https://linear.app/now?_rsc → pending (?ms, ?B)
[2026-06-23T23:31:20.086Z] GET https://linear.app/contact?_rsc → pending (?ms, ?B)
[2026-06-23T23:31:20.087Z] GET https://linear.app/coding-sessions?_rsc → pending (?ms, ?B)
[2026-06-23T23:31:30.184Z] GET https://vercel.com/ → pending (?ms, ?B)
[2026-06-23T23:31:30.249Z] GET https://vercel.com/ → 200 (55ms, 529957B)
[2026-06-23T23:31:30.313Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/media/797e433ab948586e.p.1v5bejj26fx9h.woff2 → 200 (40ms, 23108B)
[2026-06-23T23:31:30.313Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/media/GeistPixel_Circle.p.2p5mi6n8co77s.woff2 → 200 (22ms, 28144B)
[2026-06-23T23:31:30.313Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/media/GeistPixel_Grid.p.0c5uz3kz61pux.woff2 → 200 (98ms, 28572B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/media/GeistPixel_Line.p.3lxddzyuwzx1_.woff2 → 200 (62ms, 18080B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/media/GeistPixel_Square.p.3ig4wtfmw09gh.woff2 → 200 (29ms, 28636B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/media/GeistPixel_Triangle.p.0s2yyo-clipe_.woff2 → 200 (50ms, 28888B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/media/caa3a2e1cccd8315.p.0zr6hhvz-h9nw.woff2 → 200 (28ms, 29288B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/image?url=%2Fvc-ap-vercel-marketing%2F_next%2Fstatic%2Fimmutable%2Fmedia%2Ffallback-dark-glow-mobile.3b4fyu5pe7opg.webp&w=1920&q=95 → 200 (34ms, 4757B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/image?url=%2Fvc-ap-vercel-marketing%2F_next%2Fstatic%2Fimmutable%2Fmedia%2Ffallback-dark-glow-desktop.25ylksegigbc-.webp&w=1920&q=95 → 200 (40ms, 4508B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/media/vercel-light.3_gxxexgi1nmy.svg → 200 (73ms, 223B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/media/vercel-dark.1f3cgy23m5_jy.svg → 200 (74ms, 223B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/39u7vipjnzb06.css → 200 (22ms, 643337B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/1rtsfy7dbf7pt.css → 200 (22ms, 119436B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/01h74bz9_pr4g.css → 200 (16ms, 105967B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/3u82rwmj_1n8p.css → 200 (34ms, 7374B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/0whi--_ysl5ng.js → 200 (77ms, 8439B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/0uifg6aa68r5w.js → 200 (74ms, 34870B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/129psmrhrtuks.js → 200 (72ms, 29606B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/0m1qyytootw8f.js → 200 (74ms, 120358B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/2fpw6_5mach0n.js → 200 (97ms, 55510B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/2n80kf-yndozn.js → 200 (81ms, 204439B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/3zgaeo-8x6nqh.js → 200 (73ms, 27773B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/turbopack-3yi99v66ebsvy.js → 200 (74ms, 11386B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/1h4od9q91v-nb.js → 200 (79ms, 11461B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/3oorma032g3uu.js → 200 (77ms, 47433B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/2kdntkzgnpjcp.js → 200 (97ms, 18250B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/1mu4hmtn60x-7.js → 200 (92ms, 27005B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/2n663p96rrseq.js → 200 (96ms, 27947B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/2_sw42oxk-3uh.js → 200 (81ms, 6990B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/2shawwx0zcaup.js → 200 (89ms, 991B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/2v5q3tus3vv0e.js → 200 (128ms, 28212B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/1c45vqmo47y8d.js → 200 (93ms, 46437B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/1243_zg4l56_d.js → 200 (94ms, 8452B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/2c5iud2za1c4x.js → 200 (96ms, 36971B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/23g5wqgvxlcua.js → 200 (81ms, 32859B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/1xf-i63bhazkr.js → 200 (129ms, 24890B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/1jucqepo_tkwk.js → 200 (74ms, 29552B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/30v0i7h9f7d5r.js → 200 (129ms, 22987B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/0xsmcqmmdnvam.js → 200 (80ms, 38452B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/0_mp0b5i46bfz.js → 200 (103ms, 31910B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/3swq0iv9v_pcg.js → 200 (81ms, 215872B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/0g-wqavhyjb--.js → 200 (76ms, 1363B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/26_qzavvddm_i.js → 200 (76ms, 41101B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/3lp2gueyjyoyx.js → 200 (129ms, 19226B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/27tuuhjulpq0i.js → 200 (94ms, 39594B)
[2026-06-23T23:31:30.314Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/20vyfzq291xi8.js → 200 (91ms, 27891B)
[2026-06-23T23:31:30.315Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/3x74cxuv1uvem.js → 200 (128ms, 27589B)
[2026-06-23T23:31:30.315Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/03hw2l83u2h6g.js → 200 (93ms, 42555B)
[2026-06-23T23:31:30.315Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/1kcz5q6i1sz3x.js → 200 (95ms, 41638B)
[2026-06-23T23:31:30.315Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/2vmzkhuccyctt.js → 200 (96ms, 59954B)
[2026-06-23T23:31:30.315Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/3op5q-w-m7anz.js → 200 (93ms, 130825B)
[2026-06-23T23:31:30.315Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/1jqmhzdy0x-5y.js → 200 (95ms, 24893B)
[2026-06-23T23:31:30.315Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/2yoy7k3hnhjw5.js → 200 (124ms, 98547B)
[2026-06-23T23:31:30.315Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/294h-_0a5wq93.js → 200 (95ms, 24613B)
[2026-06-23T23:31:30.315Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/0v_s1_hyx_c40.js → 200 (94ms, 90743B)
[2026-06-23T23:31:30.315Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/44ok3ekyoxu5v.js → 200 (94ms, 61224B)
[2026-06-23T23:31:30.315Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/388h_yi7ryx9o.js → 200 (92ms, 75171B)
[2026-06-23T23:31:30.315Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/148bdkngclvsz.js → 200 (88ms, 37453B)
[2026-06-23T23:31:30.315Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/06856t8uq7vuy.js → 200 (94ms, 38686B)
[2026-06-23T23:31:30.315Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/0r_yf7j5laltu.js → 200 (90ms, 8523B)
[2026-06-23T23:31:30.315Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/0eydxl7u8e6tp.js → 200 (90ms, 16365B)
[2026-06-23T23:31:30.315Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/17dr0cpq-2din.js → 200 (95ms, 59207B)
[2026-06-23T23:31:30.416Z] GET https://lishhsx6kmthaacj.public.blob.vercel-storage.com/notion-desktop-light.webp → 200 (173ms, 46390B)
[2026-06-23T23:31:30.416Z] GET https://lishhsx6kmthaacj.public.blob.vercel-storage.com/zapier-desktop-light.webp → 200 (201ms, 26346B)
[2026-06-23T23:31:30.522Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/turbopack-worker-3xr8wf3in6jtp.js → 200 (37ms, 861B)
[2026-06-23T23:31:30.523Z] GET https://vercel.com/.well-known/vercel/microfrontends/client-config → 200 (146ms, 7380B)
[2026-06-23T23:31:30.523Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/17g7scpc10qhp.js → 200 (77ms, 1934B)
[2026-06-23T23:31:30.523Z] GET https://vercel.com/.well-known/vercel/microfrontends/client-config → 200 (40ms, 7380B)
[2026-06-23T23:31:30.532Z] GET https://vercel.com/contact/sales/demo?_rsc=RQpX-BaygXQ4z4Kt → 200 (46ms, 2232B)
[2026-06-23T23:31:30.532Z] GET https://vercel.com/pricing?_rsc=RQpX-BaygXQ4z4Kt → 200 (72ms, 2194B)
[2026-06-23T23:31:30.532Z] GET https://vercel.com/enterprise?_rsc=RQpX-BaygXQ4z4Kt → 200 (45ms, 262129B)
[2026-06-23T23:31:30.532Z] GET https://vercel.com/home?_rsc=RQpX-BaygXQ4z4Kt → 200 (45ms, 2304B)
[2026-06-23T23:31:30.538Z] GET https://vercel.com/vc-ap-vercel-marketing/_next/static/immutable/chunks/0ri-ifq_wq5g_.js → 200 (66ms, 148929B)
[2026-06-23T23:31:30.538Z] POST https://vercel.com/api/stream/internal → 200 (131ms, 55B)
